2025-09-08 21:52:33,680 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\activemq6.1.7\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-09-08 21:52:33,681 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[D:\activemq6.1.7\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-09-08 21:52:33,697 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | main
2025-09-08 21:52:33,697 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | main
2025-09-08 21:52:33,806 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2025-09-08 21:52:33,806 | INFO  | PListStore:[D:\activemq6.1.7\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2025-09-08 21:52:33,806 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2025-09-08 21:52:33,806 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2025-09-08 21:52:33,957 | INFO  | Apache ActiveMQ 6.1.7 (localhost, ID:anubhav-58771-1757348553806-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2025-09-08 21:52:33,980 | INFO  | Listening for connections at: tcp://anubhav:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-09-08 21:52:33,980 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2025-09-08 21:52:33,982 | INFO  | Listening for connections at: amqp://anubhav:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-09-08 21:52:33,982 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2025-09-08 21:52:33,984 | INFO  | Listening for connections at: stomp://anubhav:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-09-08 21:52:33,984 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2025-09-08 21:52:33,987 | INFO  | Listening for connections at: mqtt://anubhav:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-09-08 21:52:33,987 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2025-09-08 21:52:33,991 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2025-09-08 21:52:34,015 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2025-09-08 21:52:34,104 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@443effcb{/,null,STARTING} has uncovered HTTP methods for the following paths: [/] | org.eclipse.jetty.security.SecurityHandler | main
2025-09-08 21:52:34,136 | INFO  | Listening for connections at ws://anubhav:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2025-09-08 21:52:34,136 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2025-09-08 21:52:34,136 | INFO  | Apache ActiveMQ 6.1.7 (localhost, ID:anubhav-58771-1757348553806-0:1) started | org.apache.activemq.broker.BrokerService | main
2025-09-08 21:52:34,136 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2025-09-08 21:52:34,154 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: D:\activemq6.1.7\data\kahadb only has 4807 mb of usable space. - resetting to maximum available disk space: 4807 mb | org.apache.activemq.broker.BrokerService | main
2025-09-08 21:52:34,154 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: D:\activemq6.1.7\data only has 4807 mb of usable space. - resetting to maximum available disk space: 4807 mb | org.apache.activemq.broker.BrokerService | main
2025-09-08 21:52:34,654 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2025-09-08 21:52:34,655 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2025-09-08 23:11:09,793 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | qtp534553956-87
2025-09-08 23:23:27,705 | INFO  | Apache ActiveMQ 6.1.7 (localhost, ID:anubhav-58771-1757348553806-0:1) is shutting down | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2025-09-08 23:23:27,709 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2025-09-08 23:23:27,710 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2025-09-08 23:23:27,712 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2025-09-08 23:23:27,712 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2025-09-08 23:23:27,747 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2025-09-08 23:23:27,747 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2025-09-08 23:23:27,754 | INFO  | PListStore:[D:\activemq6.1.7\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | ActiveMQ ShutdownHook
2025-09-08 23:23:27,754 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2025-09-08 23:23:27,754 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2025-09-08 23:23:27,754 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2025-09-08 23:23:27,846 | INFO  | Apache ActiveMQ 6.1.7 (localhost, ID:anubhav-58771-1757348553806-0:1) uptime 1 hour 30 minutes | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2025-09-08 23:23:27,846 | INFO  | Apache ActiveMQ 6.1.7 (localhost, ID:anubhav-58771-1757348553806-0:1) is shutdown | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2025-09-09 04:18:16,732 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\activemq6.1.7\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-09-09 04:18:16,768 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[D:\activemq6.1.7\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-09-09 04:18:16,823 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | main
2025-09-09 04:18:16,823 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | main
2025-09-09 04:18:16,916 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | main
2025-09-09 04:18:17,173 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2025-09-09 04:18:17,184 | INFO  | PListStore:[D:\activemq6.1.7\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2025-09-09 04:18:17,184 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2025-09-09 04:18:17,184 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2025-09-09 04:18:17,363 | INFO  | Apache ActiveMQ 6.1.7 (localhost, ID:anubhav-50527-1757371697202-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2025-09-09 04:18:17,491 | INFO  | Listening for connections at: tcp://anubhav:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-09-09 04:18:17,493 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2025-09-09 04:18:17,496 | INFO  | Listening for connections at: amqp://anubhav:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-09-09 04:18:17,496 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2025-09-09 04:18:17,504 | INFO  | Listening for connections at: stomp://anubhav:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-09-09 04:18:17,505 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2025-09-09 04:18:17,510 | INFO  | Listening for connections at: mqtt://anubhav:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-09-09 04:18:17,510 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2025-09-09 04:18:17,517 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2025-09-09 04:18:17,616 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2025-09-09 04:18:17,839 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@46aa712c{/,null,STARTING} has uncovered HTTP methods for the following paths: [/] | org.eclipse.jetty.security.SecurityHandler | main
2025-09-09 04:18:17,974 | INFO  | Listening for connections at ws://anubhav:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2025-09-09 04:18:17,974 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2025-09-09 04:18:17,974 | INFO  | Apache ActiveMQ 6.1.7 (localhost, ID:anubhav-50527-1757371697202-0:1) started | org.apache.activemq.broker.BrokerService | main
2025-09-09 04:18:17,974 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2025-09-09 04:18:17,987 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: D:\activemq6.1.7\data\kahadb only has 4807 mb of usable space. - resetting to maximum available disk space: 4807 mb | org.apache.activemq.broker.BrokerService | main
2025-09-09 04:18:17,990 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: D:\activemq6.1.7\data only has 4807 mb of usable space. - resetting to maximum available disk space: 4807 mb | org.apache.activemq.broker.BrokerService | main
2025-09-09 04:18:19,648 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2025-09-09 04:18:19,648 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
